;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
91;Traffic-metr-la;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};12;3.0;36;64;5;10000;Noam;Noam;minmax;3.756643457894604e-09;610.7819728851317;0.03560763677560786;0.9281337261199952;0.03769730493774657;0.029584914445877075
92;Traffic-metr-la;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};12;3.0;36;64;5;10000;Noam;Noam;minmax;3.825892358708208e-09;619.7424321174623;0.03978445403735587;1.0646004676818848;0.037260349399412834;0.03352777101099491
93;Traffic-metr-la;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};12;3.0;36;64;5;10000;Noam;Noam;minmax;4.085617818006677e-09;623.5297214984894;0.038849476206206726;1.0262581110000608;0.0371906583526015;0.033469297457486384
94;Traffic-metr-la;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};12;3.0;36;64;5;10000;Noam;Noam;minmax;4.679098067128221e-09;612.8013160228728;0.03908623007688103;1.028101682662964;0.03724917880354467;0.033119792584329844
95;Traffic-metr-la;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};12;3.0;36;64;5;10000;Noam;Noam;minmax;4.8558393064434465e-09;618.5264589786531;0.034614046612888194;0.9265877008438108;0.037282191138986204;0.03286288399249315
96;Traffic-metr-la;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};12;3.0;36;64;5;10000;Noam;Noam;minmax;5.426696676932642e-09;810.8727693557739;0.035297649935941165;0.9594671726226808;0.03750405946312479;0.029980014543980364
97;Traffic-metr-la;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};12;3.0;36;64;5;10000;Noam;Noam;minmax;5.335430867450056e-09;809.2458543777466;0.034944850980875575;0.9239131212234496;0.037502786886892826;0.028921340126544237
98;Traffic-metr-la;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};12;3.0;36;64;5;10000;Noam;Noam;minmax;5.41154742784848e-09;812.770133972168;0.03620952260431764;0.9579777717590332;0.03725585587165698;0.03077562013641
99;Traffic-metr-la;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};12;3.0;36;64;5;10000;Noam;Noam;minmax;5.558225823981134e-09;817.1818549633026;0.03818407327427687;0.9903019666671752;0.03714412813255416;0.032868364825844765
100;Traffic-metr-la;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};12;3.0;36;64;5;10000;Noam;Noam;minmax;6.5431626694374275e-09;815.0192813873291;0.036512324399026526;0.9366902112960817;0.03723873874882372;0.031934027560055256
101;Traffic-metr-la;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};12;3.0;36;64;5;10000;Noam;Noam;minmax;6.623924999554994e-09;814.0508029460907;0.037185720638304685;0.9810844659805298;0.037226977288359005;0.03193191438913345
102;Traffic-metr-la;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};12;3.0;36;64;5;10000;Noam;Noam;minmax;7.163675911924711e-09;1004.32004737854;0.035682498507590366;0.9424915909767152;0.03746817119056802;0.031287017278373234
103;Traffic-metr-la;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};12;3.0;36;64;5;10000;Noam;Noam;minmax;7.007234666382264e-09;1005.2004592418672;0.034877433455755724;0.939434051513672;0.03738270389589807;0.028973631560802463
